code,open,high,low,close,volume,change
000020,10628.321108394459,10875.15892420538,10395.338223308883,10611.340668296658,451441.72697636514,0.0011779301584730183
000080,13718.842105263158,13873.71052631579,13566.907894736842,14156.565789473685,1592197.9960526316,0.0008004850035299702
000180,3205.0130399348004,3268.528117359413,3137.7791361043196,3229.2110839445804,1243295.141809291,-0.0009450634222174033
000227,13186.233088834555,13408.596577017115,12970.257538712307,13402.982885085574,38649.9641401793,-9.819469271958158e-05
000325,18285.819070904647,18510.42379788101,18045.867970660147,18283.9282803586,175775.07253463732,8.239977266298421e-05
000440,98613.56968215159,100317.84841075794,97012.79543602282,98574.81662591686,18107.308068459657,-0.0002982628878335179
000590,54476.894865525675,55044.13202933985,53745.19152404238,54492.13528932355,1359.4352078239608,-9.746941526584115e-05
000670,24864.262428687856,25210.268948655255,24514.955175224124,24867.644661776692,324346.3520782396,0.00044052408868809357
000700,17871.63814180929,18013.61043194784,17660.635696821515,17857.17196414018,4122.888345558272,0.00017319353257167698
001000,43465.55664221679,44116.37408312959,42818.47921760391,43533.224938875304,175915.89486552568,0.0006910230096693942
001020,36237.1499592502,36768.97473512632,35711.97799511002,36254.49714751426,7384.572942135289,0.000973761029406998
001070,166301.54849225754,168599.837000815,163786.47106764466,166242.05378973106,61207.08720456398,6.681393794007148e-05
001270,12011.923390383048,12201.320293398532,11799.568052159739,11999.698451507742,69984.74735126324,0.00031063358943662895
001290,11976.976365118175,12201.458842705786,11737.506112469438,11979.877750611247,22630.962510187448,0.0007653815028162332
001390,76023.38549307254,77333.55419722901,74765.49796251018,76900.73105134474,84431.68378158109,0.00015840471666592583
001450,57014.489812550935,57515.535452322736,56418.50937245314,57720.9087204564,14661.81825590872,0.00012417133368320567
001460,57669.60717196414,58530.27302363488,56643.62428687856,58328.41157294213,2885.239608801956,0.0008839403869869988
001465,2479.7074164629175,2521.434392828036,2439.39282803586,2522.909535452323,438709.64303178486,2.734309931429523e-05
001470,77435.96251018746,78597.69111654442,76225.91687041565,77519.06356968216,207029.6283618582,0.00043780195741305626
001525,29852.187449062756,30262.704156479216,29397.9608801956,29956.07905460473,13306.682151589242,0.000849760694519711
001780,6514.365933170334,6674.876935615322,6367.295843520782,6498.492257538713,205567.06030969846,0.0005585304821875259
001790,4087.2559087204563,4198.222493887531,3985.676446617767,4076.434392828036,54265.69926650367,0.0010756363079273078
001799,10114.418907905461,10371.642216788916,9845.140179299104,10110.581092094539,10459.741646291768,0.001254289825413747
001800,15230.615321923391,15472.424612876935,14965.673186634067,15789.096984515078,44778.91116544417,-0.00034909016878805285
001810,17702.34718826406,17972.966585167072,17441.035044824777,17703.61043194784,255505.98207008964,0.00012212706589786229
002030,29500.603096984516,30287.277913610433,28766.42216788916,29508.557457212715,393076.54930725344,0.0024360689887274324
002070,38818.704156479216,39338.63080684597,38335.98207008965,38837.40831295843,1224844.8834555827,0.0003346284394954507
