code,open,high,low,close,volume,abs_change,sq_abs_change,sq_abs_change100000
090370,4008.5004074979624,4125.245313773431,3887.641401792991,4029.282803585982,1313553.0285248575,0.029346793205444033,0.0008612342714430961,86.1234271443096
090410,1443.2632436837816,1478.59902200489,1412.635696821516,1457.806030969845,953760.4678076609,0.019930202080223697,0.00039721295495855297,39.721295495855294
090430,261497.14751426244,265319.0709046455,257243.6837815811,261134.47432762836,235200.58109209454,0.01800218189265431,0.00032407855289621074,32.407855289621075
090435,138899.51100244498,141052.81173594133,136486.63406682966,138845.47677261612,24927.40423797881,0.017663778119015882,0.00031200905743782427,31.200905743782428
090460,16367.241238793806,16752.75957620212,15932.851670741646,16338.496332518338,719324.9266503667,0.02601068718779754,0.000676555847981455,67.6555847981455
090470,12794.421352893236,13113.973105134475,12463.488182559087,12782.583537082315,201331.17114914424,0.024465096486011185,0.0005985409460698368,59.85409460698368
090710,1408.8924205378974,1452.5419722901386,1369.9551752241239,1425.7783211083945,3545765.2127139363,0.028032573208710766,0.0007858251607017286,78.58251607017286
090730,6623.236714975846,6764.967793880837,6478.9774557165865,6869.621578099839,68493.19162640901,0.01679331393200198,0.0002820153928187718,28.20153928187718
090740,3725.3015484922576,3829.8981255093727,3619.885900570497,3728.797881010595,308720.63162184187,0.023396248727295395,0.0005473844545094714,54.73844545094715
090850,4843.766911165444,4962.508557457213,4723.138549307253,4848.696006519967,167551.0260798696,0.021259558561174126,0.00045196883021599206,45.196883021599206
091090,1651.3732681336594,1692.279543602282,1612.4849225753871,1647.4906275468622,1314868.7938060309,0.02202149945469614,0.0004849464382331823,48.494643823318235
091120,12927.856560717197,13204.441727791362,12639.63325183374,12926.544417277913,203917.8011409943,0.02142384672456133,0.00045898120847749727,45.89812084774973
091160,22218.71556642217,22400.0456397718,21999.837815810923,22208.46617766911,24324.542787286064,0.012356479821974246,0.00015268259359085668,15.268259359085668
091170,6270.884270578647,6318.558272208639,6217.436837815811,6273.19804400978,206490.4262428688,0.010879099463198356,0.00011835480513016276,11.835480513016275
091180,14679.20619396903,14796.303178484108,14556.570497147513,14687.77913610432,39187.499592502034,0.011213969214594634,0.0001257531055458762,12.57531055458762
