,stckIssuCmpyNm,isinCdNm,dvdnBasDt,cashDvdnPayDt,stckGenrDvdnAmt,stckGenrCashDvdnRt,stckGenrDvdnRt,cashGrdnDvdnRt,stckGrdnDvdnRt,basDt
607,BYC,,19941231,,0,16,,,,
608,BYC,,19951231,,0,15,,,,
609,BYC,,19961231,,0,15,,,,
610,BYC,,19971231,,0,10,,,,
611,BYC,,19981231,,0,10,,,,
612,BYC,,19991231,,0,10,,,,
613,BYC,,20001231,,0,10,,,,
614,BYC,,20011231,,0,10,,,,
615,BYC,,20021231,,550,11,,,,
616,BYC,,20031231,,650,13,,,,
617,BYC,,20041231,,700,14,,,,
618,BYC,,20051231,,750,15,,,,
619,BYC,,20061231,,750,15,,,,
620,BYC,,20071231,,800,16,,,,
621,BYC,,20081231,,750,15,,,,
622,BYC,,20091231,,800,16,,,,
623,BYC,,20101231,,850,17,,,,
624,BYC,,20111231,,850,17,,,,
625,BYC,,20121231,,850,17,,,,
626,BYC,,20131231,,750,15,,,,
627,삼부토건,,19861231,,0,.8,,,,
628,삼부토건,,19871231,,0,8,,,,
629,삼부토건,,19891231,,0,9,,,,
630,삼부토건,,19901231,,0,8,,,,
631,삼부토건,,19911231,,0,8,,,,
632,삼부토건,,19921231,,0,1,,,,
633,삼부토건,,19931231,,0,1,,,,
634,삼부토건,,19941231,,0,0,,,,
635,삼부토건,,19951231,,0,0,,,,
636,삼부토건,,19961231,,0,4,,,,
637,삼부토건,,19971231,,0,2,,,,
638,삼부토건,,19981231,,0,2,,,,
639,삼부토건,,19991231,,0,1,,,,
640,삼부토건,,20001231,,0,1,,,,
641,삼부토건,,20011231,,0,2,,,,
642,삼부토건,,20021231,,150,3,,,,
643,삼부토건,,20031231,,250,5,,,,
644,삼부토건,,20041231,,500,10,,,,
645,삼부토건,,20051231,,650,13,,,,
646,삼부토건,,20061231,,700,14,,,,
647,삼부토건,,20071231,,600,12,,,,
648,삼부토건,,20081231,,100,2,,,,
649,삼부토건,,20091231,,150,3,,,,
650,삼부토건,,20101231,,150,3,,,,
651,삼부토건,,20131231,,0,0,,,,
652,삼부토건,,20191231,,0,0,,,,
653,삼부토건,,20201231,,0,0,,,,
654,알루코,,19930630,,0,0,,,,
655,알루코,,19940630,,0,0,,,,
656,알루코,,19950630,,0,0,,,,
657,알루코,,19960630,,0,0,,,,
658,알루코,,19970630,,0,0,,,,
659,알루코,,19980630,,0,0,,,,
660,알루코,,19990630,,0,0,,,,
661,알루코,,20000630,,0,10,,,,
662,알루코,,20010630,,0,0,,,,
663,알루코,,20011231,,0,0,,,,
664,알루코,,20021231,,0,0,,,,
665,알루코,,20031231,,0,0,,,,
666,알루코,,20041231,,0,0,,,,
667,알루코,,19920630,,0,0,,,,
668,알루코,,20131231,,0,0,,,,
669,알루코,,20141231,,0,0,,,,
670,알루코,,20151231,,50,10,,,,
671,알루코,,20161231,,50,10,,,,
672,알루코,,20171231,,50,10,,,,
673,알루코,,20181231,,25,5,,,,
674,알루코,,20191231,,0,0,,,,
675,알루코,,20201231,,0,0,,,,
676,알루코,,19891231,,0,6,,,,
677,알루코,,19901231,,0,11,,,,
678,알루코,,19911231,,0,13,,,,
679,알루코,,19921231,,0,16,,,,
680,알루코,,19931231,,0,16,,,,
681,알루코,,19941231,,0,16,,,,
682,알루코,,19951231,,0,16,,,,
683,알루코,,19961231,,0,0,,,,
684,알루코,,19971231,,0,0,,,,
685,알루코,,19991231,,0,0,,,,
686,알루코,,20031231,,450,9,,,,
687,알루코,,20041231,,60,6,,,,
688,알루코,,20071231,,0,0,,,,
689,알루코,,20081231,,0,0,,,,
690,알루코,,20091231,,0,0,,,,
691,알루코,,20101231,,55,11,,,,
692,알루코,,20121231,,0,0,,,,
693,알루코,,19891231,,0,5,,,,
694,알루코,,19901231,,0,10,,,,
695,알루코,,19911231,,0,12,,,,
696,알루코,,19921231,,0,15,,,,
697,알루코,,19931231,,0,15,,,,
698,알루코,,19941231,,0,15,,,,
699,알루코,,19951231,,0,15,,,,
700,알루코,,19961231,,0,0,,,,
701,알루코,,19971231,,0,0,,,,
702,알루코,,19991231,,0,0,,,,
703,알루코,,20031231,,50,1,,,,
704,알루코,,20041231,,50,5,,,,
705,알루코,,20071231,,0,0,,,,
706,알루코,,20081231,,0,0,,,,
707,알루코,,20091231,,0,0,,,,
708,알루코,,20101231,,50,10,,,,
709,알루코,,20121231,,0,0,,,,
710,알루코,,20131231,,0,0,,,,
711,알루코,,20141231,,0,0,,,,
712,알루코,,20151231,,55,11,,,,
713,알루코,,20161231,,55,11,,,,
714,알루코,,20171231,,55,11,,,,
715,알루코,,20181231,,30,6,,,,
716,알루코,,20191231,,0,0,,,,
717,알루코,,20201231,,0,0,,,,
718,알루코,,19991231,,0,0,,,,
719,알루코,,20031231,,450,9,,,,
720,알루코,,20041231,,90,9,,,,
721,알루코,,20071231,,0,0,,,,
722,알루코,,20081231,,0,0,,,,
723,알루코,,20091231,,0,0,,,,
724,알루코,,20101231,,275,55,,,,
725,알루코,,20121231,,0,0,,,,
726,알루코,,20131231,,0,0,,,,
727,알루코,,20141231,,0,0,,,,
728,알루코,,20191231,,0,0,,,,
729,알루코,,20201231,,0,0,,,,
730,대한제당,,20171231,,550,22,,,,
731,대한제당,,20181231,,550,22,,,,
732,대한제당,,20191231,,675,27,,,,
733,대한제당,,20201231,,900,36,,,,
734,대한제당,,19941231,,0,0,,,,
735,대한제당,,19951231,,0,13,,,,
736,대한제당,,19961231,,0,11,,,,
737,대한제당,,19971231,,0,4,,,,
738,대한제당,,19981231,,0,9,,,,
739,대한제당,,19991231,,0,16,,,,
740,대한제당,,20001231,,0,11,,,,
741,대한제당,,20011231,,0,11,,,,
742,대한제당,,20021231,,650,13,,,,
743,대한제당,,20031231,,600,12,,,,
744,대한제당,,20041231,,850,17,,,,
745,대한제당,,20051231,,850,17,,,,
746,대한제당,,20061231,,950,19,,,,
747,대한제당,,20071231,,1000,20,,,,
748,대한제당,,20081231,,550,11,,,,
749,대한제당,,20091231,,1300,26,,,,
750,대한제당,,20101231,,1050,21,,,,
751,대한제당,,20111231,,400,16,,,,
752,대한제당,,20121231,,650,26,,,,
753,대한제당,,20131231,,525,21,,,,
754,대한제당,,20141231,,575,23,,,,
755,대한제당,,20151231,,475,19,,,,
756,대한제당,,20161231,,675,27,,,,
757,대한제당,,20171231,,575,23,,,,
758,대한제당,,20181231,,575,23,,,,
759,대한제당,,20191231,,700,28,,,,
760,대한제당,,20201231,,925,37,,,,
761,대한제당,,19981231,,0,9,,,,
762,대한제당,,19991231,,0,15,,,,
763,대한제당,,20001231,,0,10,,,,
764,대한제당,,19881231,,0,0,,,,
765,대한제당,,19891231,,0,12,,,,
766,대한제당,,19901231,,0,13,,,,
767,대한제당,,19911231,,0,14,,,,
768,대한제당,,19921231,,0,13,,,,
769,대한제당,,19931231,,0,12,,,,
770,대한제당,,19941231,,0,12,,,,
771,대한제당,,19951231,,0,12,,,,
772,대한제당,,19961231,,0,10,,,,
773,대한제당,,19971231,,0,3,,,,
774,대한제당,,19981231,,0,8,,,,
775,대한제당,,19991231,,0,15,,,,
776,대한제당,,20001231,,0,10,,,,
777,대한제당,,20011231,,0,10,,,,
778,대한제당,,20021231,,600,12,,,,
779,대한제당,,20031231,,550,11,,,,
780,대한제당,,20041231,,800,16,,,,
781,대한제당,,20051231,,800,16,,,,
782,대한제당,,20061231,,900,18,,,,
783,대한제당,,20071231,,950,19,,,,
784,대한제당,,20081231,,500,10,,,,
785,대한제당,,20091231,,1250,25,,,,
786,대한제당,,20101231,,1000,20,,,,
787,대한제당,,20111231,,375,15,,,,
788,대한제당,,20121231,,625,25,,,,
789,대한제당,,20131231,,500,20,,,,
790,대한제당,,20141231,,550,22,,,,
791,대한제당,,20151231,,450,18,,,,
792,대한제당,,20161231,,650,26,,,,
793,오리온홀딩스,,19891231,,0,12,,,,
794,오리온홀딩스,,19901231,,0,12,,,,
795,오리온홀딩스,,19901231,,0,0,,,,
796,오리온홀딩스,,19911231,,0,12,,,,
797,오리온홀딩스,,19921231,,0,12,,,,
798,오리온홀딩스,,19931231,,0,12,,,,
799,오리온홀딩스,,19941231,,0,10,,,,
800,오리온홀딩스,,19951231,,0,10,,,,
801,오리온홀딩스,,19961231,,0,15,,,,
802,오리온홀딩스,,19971231,,0,1,,,,
803,오리온홀딩스,,19981231,,0,10,,,,
804,오리온홀딩스,,19991231,,0,8,,,,
805,오리온홀딩스,,20001231,,0,12,,,,
806,오리온홀딩스,,20011231,,0,15,,,,
807,오리온홀딩스,,20021231,,1000,20,,,,
808,오리온홀딩스,,20031231,,1000,20,,,,
809,오리온홀딩스,,20041231,,1500,30,,,,
810,오리온홀딩스,,20051231,,1750,35,,,,
811,오리온홀딩스,,20061231,,2250,45,,,,
812,오리온홀딩스,,20071231,,2250,45,,,,
813,오리온홀딩스,,20081231,,1750,35,,,,
814,오리온홀딩스,,20091231,,2000,40,,,,
815,오리온홀딩스,,20101231,,2250,45,,,,
816,오리온홀딩스,,20111231,,3000,60,,,,
817,오리온홀딩스,,20121231,,3000,60,,,,
818,오리온홀딩스,,20131231,,3000,60,,,,
819,오리온홀딩스,,20141231,,6000,120,,,,
820,오리온홀딩스,,20151231,,6000,120,,,,
821,오리온홀딩스,,20161231,,6000,120,,,,
822,오리온홀딩스,,20171231,,600,120,,,,
823,오리온홀딩스,,20181231,,650,130,,,,
824,오리온홀딩스,,20191231,,650,130,,,,
825,오리온홀딩스,,20201231,,650,130,,,,
826,뉴아세아조인트,,19921231,,0,5,,,,
827,뉴아세아조인트,,19931231,,0,5,,,,
828,뉴아세아조인트,,19941231,,0,5,,,,
829,뉴아세아조인트,,19951231,,0,5,,,,
830,뉴아세아조인트,,19961231,,0,10,,,,
831,뉴아세아조인트,,19971231,,0,0,,,,
832,뉴아세아조인트,,19981231,,0,0,,,,
833,뉴아세아조인트,,19991231,,0,0,,,,
834,뉴아세아조인트,,20001231,,0,0,,,,
835,뉴아세아조인트,,20011231,,0,0,,,,
836,뉴아세아조인트,,20021231,,0,0,,,,
837,뉴아세아조인트,,20031231,,0,0,,,,
838,뉴아세아조인트,,20041231,,0,0,,,,
839,뉴아세아조인트,,20051231,,0,0,,,,
840,뉴아세아조인트,,20061231,,0,0,,,,
841,뉴아세아조인트,,20071231,,0,0,,,,
842,뉴아세아조인트,,20081231,,0,0,,,,
843,뉴아세아조인트,,20091231,,0,0,,,,
844,뉴아세아조인트,,20121231,,0,0,,,,
845,아세아,,20101231,,500,10,,,,
846,아세아,,20111231,,750,15,,,,
847,아세아,,20121231,,1000,20,,,,
848,아세아,,20131231,,1000,20,,,,
849,아세아,,20141231,,1500,30,,,,
850,아세아,,20151231,,1500,30,,,,
851,아세아,,20161231,,1500,30,,,,
852,아세아,,20171231,,1500,30,,,,
853,아세아,,20181231,,1750,35,,,,
854,아세아,,20191231,,1750,35,,,,
855,아세아,,20201231,,2000,40,,,,
856,아세아,,19871231,,0,15,,,,
857,아세아,,19891231,,0,15,,,,
858,아세아,,19901231,,0,15,,,,
859,아세아,,19911231,,0,15,,,,
860,아세아,,19921231,,0,13,,,,
861,아세아,,19931231,,0,13,,,,
862,아세아,,19931231,,0,0,,,,
863,아세아,,19941231,,0,13,,,,
864,아세아,,19951231,,0,13,,,,
865,아세아,,19961231,,600,0,,,,
866,아세아,,19971231,,0,11,,,,
867,아세아,,19981231,,0,10,,,,
868,아세아,,19991231,,0,13,,,,
869,아세아,,20001231,,0,14,,,,
870,아세아,,20011231,,0,16,,,,
871,아세아,,20021231,,1000,20,,,,
872,아세아,,20031231,,1250,25,,,,
873,아세아,,20041231,,1500,30,,,,
874,아세아,,20051231,,1250,25,,,,
875,아세아,,20061231,,750,15,,,,
876,아세아,,20071231,,800,16,,,,
877,아세아,,20081231,,500,10,,,,
878,아세아,,20091231,,1000,20,,,,
879,아세아텍,,20020630,,0,0,,,,
880,아세아텍,,20030630,,0,0,,,,
881,아세아텍,,20040630,,0,0,,,,
882,아세아텍,,20050630,,0,0,,,,
883,아세아텍,,20070630,,60,12,,,,
884,아세아텍,,20100630,,75,15,,,,
885,아세아텍,,20110630,,75,15,,,,
886,아세아텍,,20120630,,75,15,,,,
887,아세아텍,,20130630,,50,10,,,,
888,아세아텍,,20140630,,50,10,,,,
889,아세아텍,,20150630,,50,10,,,,
890,아세아텍,,20160630,,75,15,,,,
891,아세아텍,,20170630,,75,15,,,,
892,아세아텍,,20180630,,75,15,,,,
893,아세아텍,,20190630,,50,10,,,,
894,아세아텍,,20200630,,50,10,,,,
895,아세아텍,,20210630,,50,10,,,,
896,아세아제지,,19881231,,0,0,,,,
897,아세아제지,,19891231,,0,12,,,,
898,아세아제지,,19901231,,0,12,,,,
899,아세아제지,,19911231,,0,12,,,,
900,아세아제지,,19921231,,0,10,,,,
901,아세아제지,,19931231,,0,10,,,,
902,아세아제지,,19941231,,0,10,,,,
903,아세아제지,,19941231,,0,0,,,,
904,아세아제지,,19951231,,600,0,,,,
905,아세아제지,,19961231,,400,0,,,,
906,아세아제지,,19971231,,0,0,,,,
907,아세아제지,,19981231,,0,8,,,,
908,아세아제지,,19991231,,0,8,,,,
909,아세아제지,,20001231,,0,4,,,,
910,아세아제지,,20011231,,0,8,,,,
911,아세아제지,,20021231,,0,10,,,,
912,아세아제지,,20031231,,300,6,,,,
913,아세아제지,,20041231,,0,0,,,,
914,아세아제지,,20051231,,0,0,,,,
915,아세아제지,,20061231,,400,8,,,,
916,아세아제지,,20071231,,300,6,,,,
917,아세아제지,,20081231,,0,0,,,,
918,아세아제지,,20091231,,400,8,,,,
919,아세아제지,,20101231,,500,10,,,,
920,아세아제지,,20111231,,300,6,,,,
921,아세아제지,,20121231,,600,12,,,,
922,아세아제지,,20131231,,400,8,,,,
923,아세아제지,,20141231,,450,9,,,,
924,아세아제지,,20151231,,0,0,,,,
925,아세아제지,,20161231,,500,10,,,,
926,아세아제지,,20171231,,450,9,,,,
927,아세아제지,,20181231,,750,15,,,,
928,아세아제지,,20191231,,600,12,,,,
929,아세아제지,,20201231,,700,14,,,,
930,아세아시멘트,,20131231,,1250,25,,,,
931,아세아시멘트,,20141231,,1500,30,,,,
932,아세아시멘트,,20151231,,1500,30,,,,
933,아세아시멘트,,20161231,,1500,30,,,,
934,아세아시멘트,,20171231,,1500,30,,,,
935,아세아시멘트,,20171231,,0,0,,,,
936,아세아시멘트,,20181231,,1500,30,,,,
937,아세아시멘트,,20191231,,1500,30,,,,
938,아세아시멘트,,20201231,,1250,25,,,,
939,비비안,,19900630,,0,18,,,,
940,비비안,,19910630,,0,20,,,,
941,비비안,,19920630,,0,24,,,,
942,비비안,,19930630,,0,30,,,,
943,비비안,,19940630,,0,40,,,,
944,비비안,,19950630,,0,40,,,,
945,비비안,,19960630,,0,20,,,,
946,비비안,,19970630,,0,20,,,,
947,비비안,,19980630,,0,20,,,,
948,비비안,,19990630,,0,30,,,,
949,비비안,,20000630,,0,20,,,,
950,비비안,,20010630,,0,20,,,,
951,비비안,,20020630,,0,30,,,,
952,비비안,,20030630,,1500,30,,,,
953,비비안,,20040630,,1500,30,,,,
954,비비안,,20050630,,500,10,,,,
955,비비안,,20060630,,750,15,,,,
956,비비안,,20070630,,1000,20,,,,
957,비비안,,20080630,,1000,20,,,,
958,비비안,,20081231,,500,10,,,,
959,비비안,,20091231,,1000,20,,,,
960,비비안,,20101231,,250,25,,,,
961,비비안,,20111231,,300,30,,,,
962,비비안,,20121231,,250,25,,,,
963,비비안,,20131231,,400,40,,,,
964,비비안,,20141231,,200,20,,,,
965,비비안,,20151231,,200,20,,,,
966,비비안,,20161231,,200,20,,,,
967,비비안,,20171231,,200,20,,,,
968,비비안,,20181231,,200,20,,,,
969,비비안,,20191231,,0,0,,,,
970,비비안,,20201231,,0,0,,,,
971,삼양통상,,19891231,,0,15,,,,
972,삼양통상,,19901231,,0,12,,,,
973,삼양통상,,19911231,,0,8,,,,
974,삼양통상,,19921231,,0,12,,,,
975,삼양통상,,19931231,,0,14,,,,
976,삼양통상,,19941231,,0,14,,,,
977,삼양통상,,19951231,,0,12,,,,
978,삼양통상,,19961231,,0,8,,,,
979,삼양통상,,19971231,,0,8,,,,
980,삼양통상,,19981231,,0,12,,,,
981,삼양통상,,19991231,,0,15,,,,
982,삼양통상,,20001231,,0,12,,,,
983,삼양통상,,20011231,,0,12,,,,
984,삼양통상,,20021231,,750,15,,,,
985,삼양통상,,20031231,,750,15,,,,
986,삼양통상,,20041231,,750,15,,,,
987,삼양통상,,20051231,,750,15,,,,
988,삼양통상,,20061231,,1000,20,,,,
989,삼양통상,,20071231,,750,15,,,,
990,삼양통상,,20081231,,250,5,,,,
991,삼양통상,,20091231,,750,15,,,,
992,삼양통상,,20101231,,750,15,,,,
993,삼양통상,,20111231,,750,15,,,,
994,삼양통상,,20121231,,750,15,,,,
995,삼양통상,,20131231,,750,15,,,,
996,삼양통상,,20141231,,750,15,,,,
997,삼양통상,,20151231,,825,16.5,,,,
998,삼양통상,,20161231,,750,15,,,,
999,삼양통상,,20171231,,750,15,,,,
1000,삼양통상,,20181231,,750,15,,,,
1001,삼양통상,,20191231,,1000,20,,,,
1002,삼양통상,,20201231,,1250,25,,,,
1003,피에스텍,,19951231,,0,0,,,,
1004,피에스텍,,19961231,,0,30,,,,
1005,피에스텍,,19971231,,0,10,,,,
1006,피에스텍,,19991231,,0,5,,,,
1007,피에스텍,,20001231,,0,10,,,,
1008,피에스텍,,20011231,,0,20,,,,
1009,피에스텍,,20021231,,60,12,,,,
1010,피에스텍,,20031231,,50,10,,,,
1011,피에스텍,,20041231,,0,0,,,,
1012,피에스텍,,20051231,,50,10,,,,
1013,피에스텍,,20061231,,60,12,,,,
1014,피에스텍,,20071231,,60,12,,,,
1015,피에스텍,,20081231,,50,10,,,,
1016,피에스텍,,20091231,,50,10,,,,
1017,피에스텍,,20101231,,50,10,,,,
1018,피에스텍,,20111231,,50,10,,,,
1019,피에스텍,,20121231,,50,10,,,,
1020,피에스텍,,20131231,,50,10,,,,
1021,피에스텍,,20141231,,50,10,,,,
1022,피에스텍,,20151231,,50,10,,,,
1023,피에스텍,,20161231,,75,15,,,,
1024,피에스텍,,20171231,,75,15,,,,
1025,피에스텍,,20181231,,75,15,,,,
1026,피에스텍,,20191231,,150,30,,,,
1027,피에스텍,,20201231,,75,15,,,,
1028,삼일기업공사,,19921231,,0,0,,,,
1029,삼일기업공사,,19931231,,0,0,,,,
1030,삼일기업공사,,19941231,,0,0,,,,
1031,삼일기업공사,,19951231,,0,0,,,,
1032,삼일기업공사,,19961231,,0,0,,,,
1033,삼일기업공사,,19971231,,0,0,,,,
1034,삼일기업공사,,19981231,,0,0,,,,
1035,삼일기업공사,,19991231,,0,5,,,,
1036,삼일기업공사,,20001231,,0,5,,,,
1037,삼일기업공사,,20011231,,0,5,,,,
1038,삼일기업공사,,20021231,,250,5,,,,
1039,삼일기업공사,,20031231,,150,3,,,,
1040,삼일기업공사,,20041231,,150,3,,,,
1041,삼일기업공사,,20051231,,250,5,,,,
1042,삼일기업공사,,20061231,,250,5,,,,
1043,삼일기업공사,,20071231,,100,2,,,,
1044,삼일기업공사,,20081231,,100,2,,,,
1045,삼일기업공사,,20091231,,250,5,,,,
1046,삼일기업공사,,20101231,,150,3,,,,
1047,삼일기업공사,,20111231,,250,5,,,,
1048,삼일기업공사,,20121231,,250,5,,,,
1049,삼일기업공사,,20131231,,150,3,,,,
1050,삼일기업공사,,20141231,,25,5,,,,
1051,삼일기업공사,,20151231,,25,5,,,,
1052,삼일기업공사,,20161231,,90,18,,,,
1053,삼일기업공사,,20171231,,90,18,,,,
1054,삼일기업공사,,20181231,,100,20,,,,
1055,삼일기업공사,,20191231,,100,20,,,,
1056,삼일기업공사,,20201231,,100,20,,,,
1057,아세아제지,,19881231,,0,0,,,,
1058,아세아제지,,19891231,,0,12,,,,
1059,아세아제지,,19901231,,0,12,,,,
1060,아세아제지,,19911231,,0,12,,,,
1061,아세아제지,,19921231,,0,10,,,,
1062,아세아제지,,19931231,,0,10,,,,
1063,아세아제지,,19941231,,0,10,,,,
1064,아세아제지,,19941231,,0,0,,,,
1065,아세아제지,,19951231,,600,0,,,,
1066,아세아제지,,19961231,,400,0,,,,
1067,아세아제지,,19971231,,0,0,,,,
1068,아세아제지,,19981231,,0,8,,,,
1069,아세아제지,,19991231,,0,8,,,,
1070,아세아제지,,20001231,,0,4,,,,
1071,아세아제지,,20011231,,0,8,,,,
1072,아세아제지,,20021231,,0,10,,,,
1073,아세아제지,,20031231,,300,6,,,,
1074,아세아제지,,20041231,,0,0,,,,
1075,아세아제지,,20051231,,0,0,,,,
1076,아세아제지,,20061231,,400,8,,,,
1077,아세아제지,,20071231,,300,6,,,,
1078,아세아제지,,20081231,,0,0,,,,
1079,아세아제지,,20091231,,400,8,,,,
1080,아세아제지,,20101231,,500,10,,,,
1081,아세아제지,,20111231,,300,6,,,,
1082,아세아제지,,20121231,,600,12,,,,
1083,아세아제지,,20131231,,400,8,,,,
1084,아세아제지,,20141231,,450,9,,,,
1085,아세아제지,,20151231,,0,0,,,,
1086,아세아제지,,20161231,,500,10,,,,
1087,아세아제지,,20171231,,450,9,,,,
1088,아세아제지,,20181231,,750,15,,,,
1089,아세아제지,,20191231,,600,12,,,,
1090,아세아제지,,20201231,,700,14,,,,
1091,SH에너지화학,,19890630,,0,12,,,,
1092,SH에너지화학,,19900630,,0,0,,,,
1093,SH에너지화학,,19910630,,0,0,,,,
1094,SH에너지화학,,19920630,,0,0,,,,
1095,SH에너지화학,,19930630,,0,0,,,,
1096,SH에너지화학,,19940630,,0,0,,,,
1097,SH에너지화학,,19950630,,0,0,,,,
1098,SH에너지화학,,19960630,,0,2,,,,
1099,SH에너지화학,,19970630,,0,0,,,,
1100,SH에너지화학,,19980630,,0,0,,,,
1101,SH에너지화학,,19990630,,0,0,,,,
1102,SH에너지화학,,20000630,,0,0,,,,
1103,SH에너지화학,,20010630,,0,0,,,,
1104,SH에너지화학,,20020630,,0,0,,,,
1105,SH에너지화학,,20030630,,0,0,,,,
1106,SH에너지화학,,20040630,,0,0,,,,
1107,SH에너지화학,,20051231,,0,0,,,,
1108,SH에너지화학,,20061231,,0,0,,,,
1109,SH에너지화학,,20071231,,0,0,,,,
1110,SH에너지화학,,20081231,,0,0,,,,
1111,SH에너지화학,,20091231,,0,0,,,,
1112,SH에너지화학,,20131231,,15,3,,,,
1113,SH에너지화학,,20141231,,45,9,,,,
1114,SH에너지화학,,20151231,,44,8.8,,,,
1115,SH에너지화학,,20161231,,55,11,,,,
1116,SH에너지화학,,20171231,,43,8.6,,,,
1117,SH에너지화학,,20181231,,23,4.6,,,,
1118,SH에너지화학,,20191231,,0,0,,,,
1119,SH에너지화학,,20201231,,0,0,,,,
1120,SH에너지화학,,19900630,,0,0,,,,
1121,SH에너지화학,,19910630,,0,0,,,,
1122,SH에너지화학,,19920630,,0,0,,,,
1123,SH에너지화학,,19930630,,0,0,,,,
1124,SH에너지화학,,19940630,,0,0,,,,
1125,SH에너지화학,,19950630,,0,0,,,,
1126,SH에너지화학,,19960630,,0,3,,,,
1127,SH에너지화학,,19970630,,0,0,,,,
1128,SH에너지화학,,19980630,,0,0,,,,
1129,SH에너지화학,,19990630,,0,0,,,,
1130,SH에너지화학,,20000630,,0,0,,,,
1131,SH에너지화학,,20010630,,0,0,,,,
1132,SH에너지화학,,20020630,,0,0,,,,
1133,SH에너지화학,,20030630,,0,0,,,,
1134,SH에너지화학,,20040630,,0,0,,,,
1135,SH에너지화학,,20051231,,0,0,,,,
1136,SH에너지화학,,20061231,,0,0,,,,
1137,SH에너지화학,,20071231,,0,0,,,,
1138,SH에너지화학,,20081231,,0,0,,,,
1139,SH에너지화학,,20091231,,0,0,,,,
1140,SH에너지화학,,20131231,,20,4,,,,
1141,SH에너지화학,,20141231,,50,10,,,,
1142,SH에너지화학,,20151231,,49,9.8,,,,
