code,mean_close,mean_changes,mean_chagesratio,mean_open,mean_high,mean_low,mean_volume,mean_amount,mean_marcap,mean_stocks,mean_rank
164060,13467.676767676769,351.5151515151515,2.521818181818182,13546.464646464648,13910.60606060606,13198.484848484848,368165.8585858586,6013540087.373737,101916893767.67676,7579096.565656566,1385.585858585859
165270,1962.0064102564104,93.12820512820512,5.346346153846154,1946.3557692307693,2030.0320512820515,1877.951923076923,5854.365384615385,5992199.548076923,10817777403.782051,5513630.0,2086.772435897436
166090,25151.893095768373,643.2628062360802,2.709142538975501,25136.08017817372,25781.904231625835,24486.74832962138,195083.02338530068,4395730483.7082405,340199577497.7728,14835610.979955455,498.9688195991091
166480,14832.77551020408,462.0979591836735,3.006383673469388,14864.122448979591,15338.61224489796,14425.09387755102,363596.4783673469,6403205297.828571,233133259115.10205,15717440.0,667.1346938775511
167380,14098.087912087913,350.46153846153845,2.549472527472528,14011.076923076924,14268.747252747253,13738.65934065934,3119.9934065934067,41466562.307692304,32599008679.12088,2312300.0,1994.3714285714289
168330,18801.9463753724,468.5700099304866,2.428609731876862,18815.1638530288,19319.314796425024,18369.81132075472,426614.9364448858,9212431768.133068,375955086973.3068,20000893.612711024,463.7269116186693
168490,2414.6081632653063,9.236734693877551,0.3831183673469387,2420.4,2428.81224489796,2400.175510204081,28964.71673469388,69163514.46938775,193216945224.4898,80020000.0,739.9804081632653
169330,8422.08,215.2,2.25184,8507.2,8698.8,8261.04,234181.568,2975648209.12,75533079174.72,8968459.0,1629.168
170030,4551.555102040817,78.58775510204082,1.679142857142857,4555.322448979592,4647.94693877551,4470.114285714286,605663.6440816326,4232764627.620408,69784505408.16327,15333114.285714284,1540.8726530612246
170790,7584.02972027972,141.3374125874126,1.680708041958042,7608.68006993007,7750.734265734266,7395.340909090909,39515.47202797203,451721108.2692308,51998610492.045456,6856330.0,1754.7674825174824
170900,102897.63071895424,1854.738562091504,1.7709232026143793,102926.14379084967,104723.69281045752,101100.49019607843,43838.250816993466,4839478163.480392,866653397538.4803,8429653.675653595,229.8267973856209
170920,11859.518367346938,296.48163265306124,2.5009795918367344,11866.465306122447,12161.485714285714,11570.816326530612,88680.68489795919,1101467552.620408,87505975491.65715,7387523.607346939,1337.337142857143
171010,4541.8938775510205,85.56734693877551,1.8547918367346936,4553.3877551020405,4662.951020408164,4428.942857142857,135711.59673469389,800706665.3306123,52029988281.11837,11436705.670204084,1740.2571428571428
171090,13547.29088639201,266.11735330836456,2.092821473158552,13600.823970037452,13853.720349563046,13295.355805243446,73626.07615480649,908036978.9637952,91343964880.7116,7437864.269662921,1400.4094881398253
171120,12693.62448979592,196.66938775510204,1.504873469387755,12695.110204081631,12927.991836734696,12466.024489795918,39193.62204081633,558371498.1469388,200381192704.43265,16062041.444081632,750.2179591836734
172580,2436.690024732069,19.30338004946414,0.8067188788128606,2439.187963726298,2462.048639736191,2410.111294311624,32740.352019785656,84735943.928277,31785403027.61748,13044500.0,2000.5622423742784
173130,9800.62925170068,356.25,3.570289115646258,9804.098639455782,10136.41156462585,9484.200680272108,155624.01700680272,1797556551.5136054,35975586905.680275,3719902.0,2018.251700680272
173940,8879.514285714286,174.1061224489796,1.9664816326530608,8900.955102040816,9078.220408163264,8711.714285714286,100337.44326530612,1010086117.6204082,127271722723.59184,14352215.44979592,1081.042448979592
174880,8048.080438756856,201.43053016453385,2.584021937842779,8057.673674588666,8289.520109689214,7865.342778793419,712494.9341864716,2969140570.7906766,65382081071.09689,14289913.547531992,1599.0886654478977
174900,48707.036114570365,1769.9875466998756,3.6281444582814446,48775.529265255296,50562.017434620175,47164.25902864259,388630.33374844334,19091835565.006226,367343835056.0399,7853618.92901619,474.01245330012455
175140,14460.857142857143,318.0408163265306,2.2312244897959186,14481.085714285717,14830.37551020408,14124.020408163266,41436.770612244894,672699951.089796,51999492096.39184,3600504.6563265305,1752.8971428571429
175250,41791.21338912134,1492.7824267782428,3.450627615062761,41940.794979079496,43468.51464435147,40542.78242677824,383409.2426778243,19748464425.52301,276146019960.0419,6545881.150627615,593.9163179916318
175330,5743.277551020408,61.68979591836735,1.0966204081632651,5746.036734693877,5797.669387755102,5676.963265306123,353335.9306122449,2021927894.3061223,951365694933.302,166902029.6922449,210.73469387755105
176440,5071.997533908755,115.2157829839704,2.300887792848336,5077.860665844636,5212.034525277435,4951.313193588163,219758.17755856967,1010741226.1713934,62712445041.8619,16711516.547472255,1654.4241676942047
176560,38692.18472468916,921.3143872113676,2.406625222024867,38711.10124333925,39300.08880994671,37967.761989342805,708.1438721136767,27603664.12078153,138232987566.60745,4326252.220248668,1008.303730017762
176750,11020.627376425857,324.8954372623574,2.85717680608365,11002.709125475283,11216.43536121673,10757.880228136884,4560.279467680608,42761172.7946768,69392775001.22624,6620241.179657795,1534.9733840304182
177350,5998.718367346939,121.0326530612245,2.1127183673469387,6003.383673469388,6138.404081632653,5877.420408163265,272405.5224489796,1638134671.012245,58263883783.08572,10300518.75265306,1674.421224489796
177830,5890.844897959184,141.70612244897958,2.412081632653061,5894.073469387755,6066.481632653061,5746.110204081632,283122.22040816327,1796776753.1591835,56987135241.64898,9918769.005714286,1678.7706122448978
178320,35185.303687635576,760.1952277657267,2.21763557483731,35201.5726681128,35938.66594360087,34408.56832971801,265122.55422993493,9508728468.492409,352183049814.154,10012646.34273319,542.2592190889371
178600,6672.880485527544,553.155929038282,7.963099906629318,6582.236227824463,6847.324929971989,6360.583566760038,317.95051353874885,1926801.451914099,29435396929.97199,4413245.191409897,2029.8506069094303
178780,5471.119281045751,165.6454248366013,3.178888888888889,5480.682189542484,5645.596405228758,5296.858660130719,428269.9109477124,2225725352.712418,73025551158.57843,15359935.83006536,1514.075980392157
178920,31370.383673469387,720.4979591836735,2.178734693877551,31405.26530612245,32059.926530612243,30727.755102040817,365468.50693877554,12203902186.538776,921232788218.6448,29366322.0,253.53061224489795
179290,3866.5172413793102,99.36206896551724,2.637,3872.5689655172414,3987.2241379310335,3772.4827586206898,1162543.3586206897,5024357726.862069,117486766277.1724,30355156.67586207,1126.348275862069
179440,5631.886363636364,177.04545454545453,6.360681818181818,5400.795454545455,5652.954545454545,5379.727272727273,484.6590909090909,1342274.7954545454,17880535218.75,3174875.0,1970.272727272728
179530,17075.41899441341,668.9944134078212,3.926703910614525,16964.245810055865,17306.424581005587,16696.08938547486,383.9385474860336,7317706.703910614,28343046407.821228,1657498.4636871507,2171.983240223464
179720,336.76895306859205,29.185018050541515,8.989927797833936,333.17599277978337,351.1687725631769,319.03068592057764,2037.8727436823103,509858.0252707581,2968483280.6859207,11092546.028880866,2289.491877256318
179900,17166.41959798995,397.43718592964825,2.486394472361809,17225.113065326634,17611.834170854272,16749.27135678392,133171.91834170854,1870162724.158292,145773345713.7563,9283504.924623117,1072.930904522613
180060,9338.668407310704,147.2454308093995,1.718563968668407,9274.02088772846,9475.110966057442,9044.71279373368,6677.881201044386,59115838.0156658,75023902999.63446,8027684.276762402,1509.237597911227
180400,27849.201637666327,832.661207778915,3.0932241555783007,27898.35209825998,28805.04605936541,27008.99692937564,242774.9805527124,5386658887.553736,154979181706.80655,8526043.96519959,1031.666325486182
180640,30905.42857142857,852.6122448979592,2.4223673469387754,30930.61224489796,31825.591836734693,30142.0,800624.2473469388,33307817904.0,1819705129964.3264,58578846.73714285,157.09142857142857
18064K,20931.342062193125,588.3224222585925,2.2768821603927987,21008.527004909985,21675.30278232406,20409.91816693944,35212.66693944354,1616393679.770867,11235232753.355156,536766.0,2200.8878887070377
181340,5423.922619047619,123.6904761904762,2.3593571428571427,5431.708333333333,5565.791666666667,5300.333333333333,176654.22023809524,1094672932.5238094,38233907100.59524,7050328.571428572,1968.9166666666667
181710,65433.22448979592,1018.0408163265306,1.5577795918367348,65486.5306122449,66448.89795918367,64441.26530612245,97708.76979591836,6583798470.391021,1280202672973.4695,19565025.0,169.85714285714286
182360,2747.9632653061226,81.82448979591837,2.9120653061224493,2746.967346938776,2835.861224489796,2665.1795918367347,805972.5297959184,2496930023.2114286,76187568582.89796,27332868.36653061,1469.3616326530612
182400,24610.31836734694,547.3224489795919,2.3121469387755105,24650.81632653061,25178.473469387754,24033.779591836734,182733.32408163263,3957658878.342858,419520482145.4122,20520548.643265307,398.96979591836737
182690,2398.607843137255,59.77696078431372,2.611617647058824,2404.774509803922,2475.5645424836603,2333.419934640523,385758.0098039216,952907162.7834969,37012995782.69608,15364867.823529411,1924.2312091503268
183190,96645.51020408164,2147.3469387755104,1.9915265306122447,96675.38775510204,98734.77551020408,94406.77551020408,15116.548571428571,1801769734.0,351675974993.2653,3620053.897959184,490.3779591836735
183300,28778.463203463205,633.5497835497836,2.2417857142857143,28801.46103896104,29395.77922077922,28130.19480519481,113487.5487012987,3178881860.654762,252765671320.0757,8731804.056277057,626.9924242424242
183350,4472.368421052632,274.8006379585327,6.804178628389155,4419.090909090909,4566.835725677831,4301.282296650717,4530.1435406698565,7830414.287081339,17939582464.226475,4214954.398724083,2129.848484848485
183410,797.284749034749,70.41119691119691,9.064874517374516,793.1042471042471,823.4218146718147,764.7162162162163,3911.8677606177607,2191061.1264478764,4533850269.537644,5474515.666988417,2272.3166023166023
183490,74463.59183673469,2012.734693877551,2.682791836734694,74633.14285714286,76530.28571428571,72264.97959183673,91047.43918367349,8913157347.87755,555728263629.3877,7305258.566530612,362.9281632653061
184230,2167.4465306122447,43.93387755102041,2.1256326530612246,2173.3126530612244,2229.499591836735,2128.077551020408,1084046.6775510204,2875633901.0138774,65270752052.3151,31288508.60244898,1599.3812244897958
185190,2693.3721374045804,176.31202290076337,6.887003816793893,2675.595419847328,2769.3501908396947,2569.046755725191,1532.6946564885495,3564340.203244275,9320937256.01145,3440898.473282443,2226.625954198473
185280,2005.828571428572,232.8,11.493142857142857,2027.5428571428567,2079.457142857143,1952.7142857142856,660.1485714285715,1162327.0285714285,4312531428.571428,2150000.0,2135.9657142857145
185490,17571.73469387755,572.7510204081633,3.298334693877551,17594.63673469388,18165.43673469388,17005.47755102041,216347.6897959184,3933810977.289796,188044033438.3061,10713495.224489797,830.8
185750,117902.28571428572,2431.428571428572,1.9854938775510205,117923.3469387755,120466.36734693876,115612.73469387754,94197.00653061224,14193431847.139591,1165016156195.6736,9858283.014693877,183.5004081632653
186230,10386.893518518518,379.47222222222223,3.9376759259259257,10412.49074074074,10660.296296296296,10093.967592592591,45721.06759259259,660460490.3333334,36169419758.84722,3301753.933333333,1944.057407407408
187220,9763.877551020409,199.2,2.025804081632653,9778.563265306122,9983.044897959184,9567.155102040815,83821.60081632654,911733903.0816326,97638234795.94286,10076232.24,1266.644081632653
187270,4799.844897959184,97.28571428571428,1.952138775510204,4800.342857142857,4907.730612244898,4701.171428571429,124960.1012244898,771428048.2979592,43683725517.49388,9378764.627755102,1854.1257142857144
187420,14860.685714285712,358.1142857142857,2.622522448979592,14873.889795918369,15240.004081632653,14541.979591836734,273219.13224489795,3505909888.5510206,188360201735.6898,15214445.833469387,777.4938775510204
187790,1905.1424936386768,46.2078032230704,2.3790245971162003,1913.0788804071249,1962.286683630195,1861.4028837998303,893694.8032230705,1904967736.1755729,47925211047.012726,26615324.974554703,1793.4359626802377
187870,13585.916442048518,385.78167115902966,2.6115498652291107,13572.196765498653,13983.072776280324,13185.026954177898,169551.72371967655,3035099123.733154,93592895344.27225,6842392.431266846,1403.0067385444745
189300,17857.17054263566,388.3720930232558,2.0062209302325584,17857.21899224806,18256.298449612405,17421.753875968992,89190.12015503876,2019262803.82752,131204453635.46512,7299412.692829457,1075.3168604651162
189330,17555.30694980695,526.3088803088804,4.446148648648649,17322.997104247104,17780.50386100386,17096.188223938225,436.5067567567568,6130834.32046332,39090618560.03861,2147841.581081081,1887.75
189350,1574.758589511754,113.60307414104882,7.505949367088608,1563.892405063291,1636.141952983725,1494.322784810127,1636.253164556962,2293810.2983725136,6299034358.047016,4000000.0,2257.982820976492
189540,1742.7742257742257,154.66433566433565,9.73043956043956,1672.909090909091,1780.6443556443558,1633.852147852148,2544.3156843156844,1261731.7932067933,3925522704.125874,2283714.2757242755,2254.172827172827
189690,7134.065306122449,113.16734693877552,1.5898367346938775,7145.563265306122,7275.265306122449,7000.069387755102,60603.41959183673,457647047.8857143,51278514759.98367,7206302.144489796,1752.0318367346938
189700,3725.867069486405,311.66465256797585,10.08262839879154,3647.6948640483374,3808.416918429003,3536.226586102719,1398.570996978852,2974829.190332326,27144577256.851963,7285439.0,1932.187311178248
189860,7071.869387755102,204.934693877551,2.791608163265306,7075.697959183673,7299.2,6886.714285714285,265534.1869387755,2095970504.6938767,38658149474.28571,6068665.2,1919.7869387755104
189980,10387.687346938776,166.82857142857142,1.6731673469387756,10410.262857142858,10568.475918367349,10210.004897959185,223089.85142857145,798139498.4832653,86096901437.4653,13317508.133061225,1432.9273469387756
190510,31824.595918367348,728.4408163265306,2.3130938775510206,31875.0612244898,32585.36326530612,31072.04081632653,73233.03836734693,2117903655.567347,117942757163.06122,3979498.5404081633,1184.2195918367347
190650,7336.592741935484,149.03225806451613,2.111411290322581,7345.927419354839,7512.620967741936,7192.177419354839,70848.40322580645,520138256.4314516,46866154435.48387,6388000.0,1918.032258064516
191410,5536.25306122449,122.65714285714286,2.369216326530612,5544.142857142857,5677.555102040817,5397.836734693878,106508.91673469388,626928596.6163266,49061599341.11021,8952314.724897958,1785.8228571428572
191420,57489.183673469386,1680.938775510204,2.864391836734694,57577.06122448979,59398.97959183674,56087.60816326531,102918.81714285714,6041798803.436735,278625369785.551,5410843.093061225,630.313469387755
191600,18165.40197461213,1018.61071932299,6.437009873060649,18287.19322990127,18556.32581100141,17875.719322990128,144.39633286318758,1852061.7771509169,47630665726.375175,2643370.944992948,1824.6586741889987
192080,54904.44897959184,1049.8367346938776,1.9152081632653064,54964.857142857145,55962.61224489796,53894.32653061225,139355.07346938775,7993113840.996735,979931034022.8572,17776139.756734695,211.16979591836736
192240,11262.752293577982,610.8715596330276,5.610183486238532,10971.559633027522,11324.40366972477,10909.908256880732,104.3302752293578,1057166.9266055045,19240159743.119267,1708300.0,1988.4311926605503
192250,1755.2383673469387,36.457959183673466,2.166840816326531,1754.942857142857,1792.7069387755105,1717.3395918367346,1886408.8718367347,3496281647.506939,110854804027.21552,63466006.18857143,1171.8726530612246
192390,4907.122448979592,98.39591836734694,1.9820979591836736,4912.5142857142855,5020.522448979592,4806.6,166492.4742857143,966439720.0816326,48861753298.5102,10023472.939591836,1791.0832653061225
192400,133677.31092436975,2430.7563025210084,1.7943193277310925,133726.8907563025,136387.3949579832,131290.50420168068,15371.93781512605,2176930396.507563,1084495972870.168,7883872.961344538,218.07731092436973
192410,9395.893009985735,342.6818830242511,3.8913266761768894,9423.62482168331,9809.034236804566,9134.472182596292,868599.2182596291,6762783009.108417,78694457989.82169,11801068.771754635,1531.6733238231095
192440,51602.77551020408,959.1020408163264,1.852138775510204,51607.183673469386,52539.83673469388,50644.61224489796,43379.177142857145,2438821745.16898,320781584378.9388,6216363.0,497.0359183673469
192530,10889.511059371362,111.15250291036088,1.0136321303841678,10885.075669383004,10983.224679860305,10743.73690337602,67514.5506402794,742285360.7252619,558806770224.8312,51316057.0,315.0209545983702
192650,10054.77822580645,380.4032258064516,3.806653225806452,10079.556451612903,10478.44758064516,9757.560483870968,3187321.483870968,39427996497.80242,624192630590.625,62064495.48387097,320.866935483871
192820,129259.59183673467,2788.734693877551,2.187412244897959,129382.1224489796,131939.10204081633,126682.69387755102,110320.87591836735,13799112577.674286,1268408631499.5918,9837794.714285716,173.94040816326532
193250,4239.481818181818,162.28264462809918,2.8852479338842976,4249.360330578513,4405.234710743802,4110.249586776859,1636353.6,6568771783.419835,136460581484.50829,44547093.27603306,1069.5611570247934
194370,14715.108153078205,298.4109816971714,1.972396006655574,14728.668885191348,15021.6306156406,14370.3078202995,57191.89267886855,970433951.4309484,194362442079.8336,13251976.658069884,798.2920133111481
194480,14590.228571428572,277.48571428571427,1.9324326530612248,14605.938775510203,14883.575510204082,14298.518367346938,28203.72163265306,422646497.1510204,162169615098.0408,11139433.812244898,932.3877551020408
194510,10707.12315270936,311.8456486042693,3.0897044334975368,10719.742200328406,11009.247947454844,10433.380952380952,362175.04926108377,3060252274.047619,186090555414.64697,17316263.497536946,828.3579638752052
194610,2294.6420361247947,64.24137931034483,3.189014778325123,2296.0262725779967,2358.4187192118225,2236.027914614121,882138.1691297209,1561982585.8456483,35733485120.44335,16360888.003284073,1885.8407224958949
194700,29433.33333333333,635.7371794871794,2.303397435897436,29526.44230769231,30154.32692307692,28765.384615384617,148221.09294871794,4124395719.551282,265010080666.66663,9003740.0,623.5064102564103
194860,4255.816091954023,250.60919540229884,6.194137931034483,4188.16091954023,4273.045977011494,4170.931034482759,3512.942528735632,8744806.103448275,10469307586.206896,2460000.0,2098.057471264368
195440,9299.521144278608,268.3271144278607,3.165385572139303,9346.828358208955,9630.740049751244,9054.371890547263,223120.00621890547,1984582212.705224,54509979628.43284,6625181.660447761,1716.8059701492537
195500,8727.177419354839,240.6048387096774,2.889314516129032,8740.383064516129,9016.733870967742,8520.745967741936,1005201.125,9878920655.846775,92853483951.6129,10628040.322580645,1349.100806451613
195870,16893.32732191163,319.9278629395852,1.9095942290351664,16917.16862037872,17212.9395852119,16575.933273219118,133840.51758340848,2382792985.644725,287186564472.49774,17000000.0,548.6501352569883
195990,2039.6289782244555,65.07202680067002,3.000242881072027,2043.9363484087105,2109.753768844221,1984.963986599665,9802860.371021776,13652495345.0402,136239872588.87018,134902607.67504188,1083.3743718592964
196170,57205.42857142857,1903.142857142857,2.9028244897959183,57154.61224489796,59065.79591836735,55472.81632653061,265573.2514285714,22853956865.83673,868531437054.4897,11397679.485714288,471.9289795918367
196300,16662.911646586344,488.0321285140562,2.872389558232932,16691.887550200805,17209.37751004016,16229.382530120482,142528.3955823293,3039798828.388554,83168568286.24498,4991817.401606426,1442.2981927710844
196450,2177.4154545454544,70.65727272727273,3.431190909090909,2186.7,2260.557272727273,2104.5,1924234.2063636363,2884695265.0327272,92502389269.82909,65510845.81727273,1322.1872727272728
196490,11216.530966143682,315.48720066061105,2.860734929810074,11209.173410404625,11534.218001651529,10906.720891824938,986141.754748142,3874442231.45252,101594693208.40462,18253809.17836499,1274.186622625929
196700,4611.876734693878,99.98367346938775,2.27229387755102,4608.316734693877,4737.753469387755,4510.725714285714,333845.9420408163,1581012886.5681632,35561567986.45225,8940352.295510205,1954.8620408163265
197140,6334.824636441403,263.6355859709153,4.748263473053893,6433.977758768178,6600.816937553464,6087.56629597947,71694.89991445681,425790369.7904192,24288535225.73995,4185192.453378956,2072.4123182207013
197210,5894.43440860215,223.78064516129032,4.052290322580645,5904.598924731183,6150.922580645161,5665.589247311828,1963240.456989248,4773495331.674193,106853654428.52795,37488257.87204301,1303.3182795698924
198080,4344.89898989899,104.34343434343434,2.460959595959596,4352.853535353535,4472.651515151515,4247.146464646465,1014015.6161616162,4452895088.585858,93568203553.78789,21535185.0,1356.5252525252524
198440,2540.772495755518,67.38539898132427,2.4236502546689302,2543.858234295416,2618.709677419354,2483.9261460101866,1170414.5755517827,3759673690.174024,68040167378.438034,25511032.56366724,1548.8353140916809
198940,3056.172932330828,330.8646616541353,11.03766917293233,2924.556390977444,3094.7067669172934,2887.6390977443607,337.593984962406,771789.1954887218,24452424350.714287,8000995.0,1960.812030075188
199150,4832.216981132076,343.4305317324185,7.067435677530017,4766.843910806175,4945.548885077187,4642.04974271012,1041.28730703259,4472787.722984563,19662882706.063465,4071239.5094339615,2111.1740994854204
199290,4345.838041431261,252.02448210922788,5.756854990583804,4283.210922787194,4401.902071563089,4210.546139359699,687.3069679849341,2542207.947269304,12709123084.322037,2983965.72881356,2169.8474576271187
199800,70452.00327064595,1944.971381847915,2.6537203597710546,70592.96811120196,72371.13654946852,68278.74080130826,11850.748160261652,872208447.1381848,441467777396.1979,6117566.764513492,507.66230580539656
199820,24512.5,1220.8333333333333,4.71875,24845.83333333333,26679.166666666668,23812.5,1333400.4583333333,38742307975.0,272333875000.0,11110000.0,718.6666666666666
199870,2023.425612052731,168.83239171374765,9.685141242937854,2025.960451977401,2106.3446327683614,1885.783427495292,6137.077212806026,4277835.544256121,19835701977.72128,9803030.0,2024.393596986817
200130,31332.04081632653,668.6122448979592,2.10774693877551,31370.244897959183,32010.04081632653,30724.20408163265,127096.57469387756,5233710030.109387,908878042917.3062,29230057.513469387,230.57551020408164
200230,10399.139072847682,425.8278145695364,3.71875,10411.14238410596,10899.855132450331,10033.261589403974,4823399.24089404,45114037585.08692,556539482213.0381,65756287.15149007,413.0943708609272
200350,7800.468890892696,325.26600541027955,4.613796212804328,7745.099188458071,8014.0261496844,7455.22091974752,1657.678088367899,14466189.69792606,19936596981.866547,2411789.8917944096,2108.229035166817
200470,4120.122448979592,109.41224489795918,2.586,4121.114285714286,4239.326530612245,4011.595918367346,577481.4897959183,2465243345.967347,72323311030.20409,17553680.0,1507.3951020408165
200580,9827.408163265309,370.7482993197279,3.891333333333333,9735.829931972788,9971.408163265309,9566.034013605442,944.8272108843536,9078250.06122449,34181288149.73469,3478159.0,1983.3496598639456
200670,34437.06122448979,692.3673469387755,2.073126530612245,34503.83673469388,35152.4081632653,33828.244897959186,67870.63591836735,2342116298.6938777,314131725557.9592,9212433.640816327,523.8857142857142
200710,13221.326530612245,377.0204081632653,2.6648163265306124,13225.142857142857,13596.30612244898,12863.24081632653,284835.8669387755,4779913962.012245,118586612804.47346,8390840.146938775,1290.0285714285717
200780,25378.65306122449,506.1224489795918,2.0648979591836736,25429.632653061224,25979.42857142857,24867.51020408163,278729.4391836735,6488474381.469388,191502999747.10205,7612313.214693878,753.4946938775511
200880,9171.722448979592,152.5265306122449,1.8637142857142857,9188.804081632654,9327.236734693875,9017.195918367346,236549.52408163264,1732688217.567347,247897322393.73065,27028437.0,725.7322448979592
201490,7662.914258188824,201.89788053949903,2.61495183044316,7679.523121387283,7893.578998073218,7497.133911368015,1464753.8901734103,12226026234.477842,237129796124.0944,30987133.84585742,651.3747591522158
202960,2391.2579439252336,111.50654205607476,5.061102803738318,2392.0186915887853,2460.3691588785045,2300.2747663551404,5323.926168224299,12992391.474766357,27460128921.772896,11552620.194392525,2055.6514018691587
203400,6960.078328981724,174.9260226283725,2.6608877284595303,6886.805918189731,7187.545691906005,6595.517841601392,8593.488250652741,63133581.83202785,76696642232.77197,11105114.897302002,1456.8250652741517
203450,3211.194092827004,80.0210970464135,2.4639662447257384,3208.8016877637133,3286.1603375527425,3130.26582278481,238773.2,880132135.6329114,45513654996.021095,14193391.197468355,1835.1544303797468
203650,3594.478553406224,97.89318755256518,2.547956265769554,3602.01850294365,3726.36669470143,3511.6736753574432,1941859.733389403,8034494074.41127,126525891205.29855,32903078.73002523,1177.6181665264928
203690,5946.702040816326,192.75918367346927,2.9897469387755105,5957.416326530612,6174.069387755102,5779.685714285714,1588116.9608163266,11341641454.389387,268281719188.41223,45124260.90530612,616.8848979591837
204020,6433.157327586207,196.73491379310343,2.850797413793104,6455.247844827586,6661.3469827586205,6259.644396551724,485028.650862069,3570759998.4051723,79395420297.09052,15457941.98275862,1509.2478448275865
204210,3623.95614871306,34.647283126787414,0.9931839847473783,3638.870352716873,3672.80266920877,3573.207816968541,10360.683508102957,39236702.96472831,28364034344.08961,7826815.0,2061.4880838894187
204270,11709.708737864075,330.1941747572816,3.0790776699029125,11730.582524271844,12052.281553398056,11384.660194174758,1086410.572815534,12440406888.859222,677388687792.233,57848466.0,280.70388349514565
204320,145205.70139458572,2870.959803117309,2.2266447908121414,145288.59721082854,147974.9794913864,142642.41181296145,302914.4093519278,17782808444.865463,1954839543586.5464,26833740.600492205,126.6152584085316
204440,2021.2703583061889,7.817589576547231,0.3864169381107492,2020.5700325732896,2031.4657980456027,2009.2671009771989,34943.74267100977,71670294.3485342,11622304560.260586,5750000.0,2068.843648208469
204620,3597.9719051799825,73.49429323968393,1.8440825285338007,3602.892888498683,3673.608428446005,3513.753292361721,597311.216856892,1496022310.570676,98044230523.47237,34384356.98068481,1344.565408252853
204630,4388.91339869281,121.25408496732028,2.5603513071895425,4388.378267973856,4526.029411764706,4259.084967320261,332596.91013071896,1795352312.3325164,118141834542.94934,27508875.0375817,1153.952614379085
204650,2013.676470588236,7.073529411764706,0.351264705882353,2013.264705882353,2022.176470588236,2002.058823529412,17707.329411764706,35669253.4117647,11075220588.235294,5500000.0,2076.467647058824
204760,2012.0689655172407,6.206896551724138,0.3091091954022988,2011.7097701149423,2019.2672413793105,2003.074712643678,14180.06896551724,28593117.24137931,11116681034.48276,5525000.0,2077.022988505747
204840,3578.2203389830506,123.51610169491524,3.342135593220339,3590.25593220339,3729.027118644068,3467.436440677966,1578157.2949152542,6262653211.049152,102540167739.289,31416698.87542373,1328.3966101694916
204990,7040.064646464646,218.4949494949495,3.024313131313132,7111.845454545454,7323.020202020202,6795.315151515151,545289.904040404,1590248852.2515152,170644081268.15353,26985665.224242423,915.6101010101012
205100,3794.8367346938776,76.52244897959184,2.035787755102041,3797.302040816327,3882.4,3718.273469387755,555417.8391836735,2297543245.4914284,121866502378.65717,32179925.53877551,1068.1085714285714
205290,4175.877777777778,167.24444444444444,3.9065,4254.927777777778,4342.230555555556,3980.35,6182.1375,17092503.93611111,31682268654.06389,7610534.697222223,1997.826388888889
205470,3134.123931623932,109.15811965811966,2.566794871794872,3144.235042735043,3266.264957264957,3046.470085470085,2462187.8136752136,14181802602.38889,80571548447.09402,21203645.63931624,1691.4786324786326
205500,5284.248969497115,120.9719703215169,2.5421434460016488,5303.555647155812,5425.068425391592,5147.380049464138,471700.3668590272,1302820598.8623247,151000221328.84995,34829536.77328937,1037.116240725474
206400,2756.18219291014,70.40725474031328,2.648021434460017,2762.79307502061,2843.366034624897,2673.3322341302555,606045.0865622424,1354640438.772465,99482643527.723,42920292.0346249,1252.2695795548227
206560,10416.963265306122,258.7755102040816,2.460089795918368,10446.791836734694,10693.824489795918,10198.11836734694,491842.02857142856,4637170972.155102,188389688293.5265,20951400.253061224,783.4342857142857
206640,19375.346534653465,466.8028052805281,2.396749174917492,19441.80693069307,19859.236798679867,18990.8498349835,579212.204620462,9670364155.468649,446645867550.7096,24813720.40511551,391.96699669967
206650,7885.4994797086365,254.89073881373568,2.69098855359001,7884.1155046826225,8166.446409989594,7645.244536940687,771117.2559833507,10285065136.212278,207528704842.7576,25593523.180020813,826.3069719042663
206660,2001.8407960199008,6.380597014925373,0.3187562189054726,1999.4402985074628,2009.0422885572136,1992.6990049751244,14672.912935323384,29816329.029850747,7807179104.477612,3900000.0,2133.987562189054
206950,8453.241279069767,407.3110465116279,4.423478682170543,8433.565891472868,8619.336240310078,8200.387596899225,1318.593992248062,10338922.122093024,34499348728.28973,4101301.503875969,1968.6947674418604
207230,5789.583333333333,526.25,9.110833333333334,5727.291666666667,5789.583333333333,5727.291666666667,416.5,1666261.4583333333,10320655989.583334,1782625.0,2052.208333333333
207490,7164.426877470356,473.9328063241107,6.944268774703557,7065.96837944664,7310.434782608696,6942.885375494071,1078.4189723320158,7230846.225296442,25791936758.89328,3600000.0,2187.873517786561
207720,2092.7077363896847,29.054441260744987,1.3553008595988538,2092.478510028653,2123.896848137536,2065.945558739255,113925.41833810888,276498071.28939825,5242232879.65616,2505000.0,2160.957020057306
207760,4622.636734693878,105.38367346938776,2.182261224489796,4628.538775510204,4757.604081632653,4518.718367346939,494648.2726530612,3696723580.477551,111888038821.1102,24097948.71673469,1257.0432653061223
207930,2000.5369127516776,9.138702460850112,0.4432438478747203,1998.5906040268453,2009.9552572706928,1990.7382550335567,94856.81879194632,202728920.6263982,11002953020.134228,5500000.0,2095.4451901565994
